timestamp,site_id,flow_total,motos,buses,camiones,velocidad_prom,tiempo_recorrido,cola,incidente,lluvia,tipo_via,carriles,zona,hora_pico,feriado,congestion
2026-04-14 03:30:00,BOYACA_GYE_A1,27,8,2,1,50.54,88,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 03:45:00,BOYACA_GYE_A1,26,8,2,1,49.87,91,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 04:00:00,BOYACA_GYE_A1,26,7,2,1,49.67,92,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 04:15:00,BOYACA_GYE_A1,29,8,2,1,51.26,85,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 04:30:00,BOYACA_GYE_A1,24,6,1,1,51.96,82,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 04:45:00,BOYACA_GYE_A1,27,8,1,1,49.46,92,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 05:00:00,BOYACA_GYE_A1,32,9,2,1,50.44,88,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 05:15:00,BOYACA_GYE_A1,23,6,1,1,52.00,82,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 05:30:00,BOYACA_GYE_A1,28,8,1,1,50.89,87,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 05:45:00,BOYACA_GYE_A1,30,8,1,1,49.81,91,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 06:00:00,BOYACA_GYE_A1,41,11,2,2,47.06,102,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 06:15:00,BOYACA_GYE_A1,46,12,3,2,46.85,103,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 06:30:00,BOYACA_GYE_A1,50,13,3,2,46.46,105,0,0,0,arterial,3,comercial,0,0,1
2026-04-14 06:45:00,BOYACA_GYE_A1,61,17,4,2,43.48,125,3,0,0,arterial,3,comercial,0,0,1
2026-04-14 07:00:00,BOYACA_GYE_A1,66,18,4,2,41.66,136,4,0,0,arterial,3,comercial,1,0,1
2026-04-14 07:15:00,BOYACA_GYE_A1,74,22,4,3,38.57,154,6,0,0,arterial,3,comercial,1,0,1
2026-04-14 07:30:00,BOYACA_GYE_A1,78,20,5,3,38.33,158,7,0,0,arterial,3,comercial,1,0,2
2026-04-14 07:45:00,BOYACA_GYE_A1,80,21,5,3,37.37,162,7,0,0,arterial,3,comercial,1,0,2
2026-04-14 08:00:00,BOYACA_GYE_A1,90,23,4,3,33.71,182,9,0,0,arterial,3,comercial,1,0,2
2026-04-14 08:15:00,BOYACA_GYE_A1,80,23,4,3,36.16,167,7,0,0,arterial,3,comercial,1,0,2
2026-04-14 08:30:00,BOYACA_GYE_A1,75,20,4,2,38.61,154,6,0,0,arterial,3,comercial,1,0,2
2026-04-14 08:45:00,BOYACA_GYE_A1,68,17,4,2,39.73,144,4,0,0,arterial,3,comercial,1,0,1
2026-04-14 09:00:00,BOYACA_GYE_A1,66,19,3,2,41.76,135,4,0,0,arterial,3,comercial,1,0,1
2026-04-14 09:15:00,BOYACA_GYE_A1,60,15,4,2,43.62,125,3,0,0,arterial,3,comercial,0,0,1
2026-04-14 09:30:00,BOYACA_GYE_A1,48,12,3,2,46.30,105,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 09:45:00,BOYACA_GYE_A1,44,12,3,2,47.83,99,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 10:00:00,BOYACA_GYE_A1,47,12,3,2,45.92,107,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 10:15:00,BOYACA_GYE_A1,42,12,2,1,47.57,100,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 10:30:00,BOYACA_GYE_A1,46,13,3,1,46.84,103,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 10:45:00,BOYACA_GYE_A1,74,20,4,2,38.32,155,6,0,0,arterial,3,comercial,0,0,1
2026-04-14 11:00:00,BOYACA_GYE_A1,92,26,5,4,32.07,203,14,0,0,arterial,3,comercial,1,0,2
2026-04-14 11:15:00,BOYACA_GYE_A1,122,36,6,4,22.79,258,20,0,0,arterial,3,comercial,1,0,3
2026-04-14 11:30:00,BOYACA_GYE_A1,141,37,9,5,17.15,292,24,0,0,arterial,3,comercial,1,0,3
2026-04-14 11:45:00,BOYACA_GYE_A1,120,31,6,4,24.69,250,20,0,0,arterial,3,comercial,1,0,3
2026-04-14 12:00:00,BOYACA_GYE_A1,91,25,5,3,31.14,204,13,0,0,arterial,3,comercial,1,0,2
2026-04-14 12:15:00,BOYACA_GYE_A1,74,19,4,2,38.14,156,6,0,0,arterial,3,comercial,0,0,1
2026-04-14 12:30:00,BOYACA_GYE_A1,49,13,3,2,45.03,111,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 12:45:00,BOYACA_GYE_A1,47,12,3,2,45.91,107,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 13:00:00,BOYACA_GYE_A1,50,13,3,2,45.01,111,0,0,0,arterial,3,comercial,0,0,1
2026-04-14 13:15:00,BOYACA_GYE_A1,53,13,3,2,44.69,115,1,0,0,arterial,3,comercial,0,0,1
2026-04-14 13:30:00,BOYACA_GYE_A1,60,17,4,2,42.88,128,3,0,0,arterial,3,comercial,0,0,1
2026-04-14 13:45:00,BOYACA_GYE_A1,58,15,3,2,44.55,118,2,0,0,arterial,3,comercial,0,0,1
2026-04-14 14:00:00,BOYACA_GYE_A1,66,18,4,2,41.22,137,4,0,0,arterial,3,comercial,0,0,1
2026-04-14 14:15:00,BOYACA_GYE_A1,73,21,4,3,39.42,148,5,0,0,arterial,3,comercial,0,0,1
2026-04-14 14:30:00,BOYACA_GYE_A1,65,16,4,3,41.19,138,4,0,0,arterial,3,comercial,0,0,1
2026-04-14 14:45:00,BOYACA_GYE_A1,60,15,3,2,43.73,124,3,0,0,arterial,3,comercial,0,0,1
2026-04-14 15:00:00,BOYACA_GYE_A1,60,15,3,2,43.43,126,3,0,0,arterial,3,comercial,0,0,1
2026-04-14 15:15:00,BOYACA_GYE_A1,51,15,3,2,45.49,111,1,0,0,arterial,3,comercial,0,0,1
2026-04-14 15:30:00,BOYACA_GYE_A1,48,14,3,2,46.30,105,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 15:45:00,BOYACA_GYE_A1,51,15,3,2,44.50,116,1,0,0,arterial,3,comercial,0,0,1
2026-04-14 16:00:00,BOYACA_GYE_A1,43,11,2,2,47.04,102,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 16:15:00,BOYACA_GYE_A1,47,12,3,2,45.97,107,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 16:30:00,BOYACA_GYE_A1,67,18,4,2,40.84,139,4,0,0,arterial,3,comercial,0,0,1
2026-04-14 16:45:00,BOYACA_GYE_A1,85,23,5,3,36.39,168,8,0,0,arterial,3,comercial,0,0,2
2026-04-14 17:00:00,BOYACA_GYE_A1,100,28,5,3,29.70,215,15,0,0,arterial,3,comercial,1,0,2
2026-04-14 17:15:00,BOYACA_GYE_A1,125,36,7,5,21.11,267,21,0,0,arterial,3,comercial,1,0,3
2026-04-14 17:30:00,BOYACA_GYE_A1,138,35,8,5,17.97,289,24,0,0,arterial,3,comercial,1,0,3
2026-04-14 17:45:00,BOYACA_GYE_A1,153,42,8,5,13.85,314,27,0,0,arterial,3,comercial,1,0,4
2026-04-14 18:00:00,BOYACA_GYE_A1,139,38,7,6,17.11,292,24,0,0,arterial,3,comercial,1,0,3
2026-04-14 18:15:00,BOYACA_GYE_A1,124,31,7,4,23.26,259,21,0,0,arterial,3,comercial,1,0,3
2026-04-14 18:30:00,BOYACA_GYE_A1,104,27,6,4,27.49,227,16,0,0,arterial,3,comercial,1,0,2
2026-04-14 18:45:00,BOYACA_GYE_A1,85,23,4,3,35.61,172,8,0,0,arterial,3,comercial,0,0,2
2026-04-14 19:00:00,BOYACA_GYE_A1,60,15,3,2,43.02,127,3,0,0,arterial,3,comercial,0,0,1
2026-04-14 19:15:00,BOYACA_GYE_A1,43,11,2,2,48.59,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 19:30:00,BOYACA_GYE_A1,41,11,2,1,48.83,95,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 19:45:00,BOYACA_GYE_A1,50,14,3,2,46.62,104,0,0,0,arterial,3,comercial,0,0,1
2026-04-14 20:00:00,BOYACA_GYE_A1,46,13,2,1,46.67,104,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 20:15:00,BOYACA_GYE_A1,47,12,2,2,45.68,108,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 20:30:00,BOYACA_GYE_A1,51,15,3,2,44.62,115,1,0,0,arterial,3,comercial,0,0,1
2026-04-14 20:45:00,BOYACA_GYE_A1,47,13,3,2,47.78,99,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 21:00:00,BOYACA_GYE_A1,41,10,2,2,47.23,102,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 21:15:00,BOYACA_GYE_A1,45,13,2,2,46.20,106,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 21:30:00,BOYACA_GYE_A1,41,11,2,1,39.54,179,8,1,0,arterial,3,comercial,0,0,1
2026-04-14 21:45:00,BOYACA_GYE_A1,42,11,2,2,47.88,99,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 22:00:00,BOYACA_GYE_A1,26,7,2,1,50.02,90,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 22:15:00,BOYACA_GYE_A1,29,8,2,1,50.32,89,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 22:30:00,BOYACA_GYE_A1,29,8,2,1,50.61,88,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 22:45:00,BOYACA_GYE_A1,23,6,1,1,52.00,82,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 23:00:00,BOYACA_GYE_A1,31,8,2,1,41.64,171,8,1,0,arterial,3,comercial,0,0,1
2026-04-14 23:15:00,BOYACA_GYE_A1,32,8,2,1,49.26,93,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 23:30:00,BOYACA_GYE_A1,25,6,1,1,51.70,83,0,0,0,arterial,3,comercial,0,0,0
2026-04-14 23:45:00,BOYACA_GYE_A1,28,7,2,1,51.11,86,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 00:00:00,BOYACA_GYE_A1,29,8,1,1,51.18,85,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 00:15:00,BOYACA_GYE_A1,33,9,2,1,49.50,92,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 00:30:00,BOYACA_GYE_A1,27,7,1,1,51.63,84,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 00:45:00,BOYACA_GYE_A1,35,9,2,1,48.93,95,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 01:00:00,BOYACA_GYE_A1,32,8,2,1,49.05,94,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 01:15:00,BOYACA_GYE_A1,32,9,2,1,49.41,93,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 01:30:00,BOYACA_GYE_A1,27,8,1,1,50.92,86,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 01:45:00,BOYACA_GYE_A1,31,8,2,1,48.89,95,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 02:00:00,BOYACA_GYE_A1,27,8,2,1,51.32,85,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 02:15:00,BOYACA_GYE_A1,25,7,1,1,52.00,82,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 02:30:00,BOYACA_GYE_A1,25,7,1,1,51.28,85,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 02:45:00,BOYACA_GYE_A1,25,6,2,1,51.12,86,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 03:00:00,BOYACA_GYE_A1,28,8,2,1,49.83,91,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 03:15:00,BOYACA_GYE_A1,30,9,1,1,50.90,87,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 03:30:00,BOYACA_GYE_A1,35,9,2,1,48.96,94,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 03:45:00,BOYACA_GYE_A1,32,9,2,1,50.50,88,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 04:00:00,BOYACA_GYE_A1,31,8,2,1,50.51,88,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 04:15:00,BOYACA_GYE_A1,33,10,2,1,48.62,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 04:30:00,BOYACA_GYE_A1,28,8,2,1,50.91,86,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 04:45:00,BOYACA_GYE_A1,35,9,2,1,48.47,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 05:00:00,BOYACA_GYE_A1,28,7,2,1,50.96,86,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 05:15:00,BOYACA_GYE_A1,29,8,2,1,50.68,87,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 05:30:00,BOYACA_GYE_A1,29,8,2,1,51.18,85,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 05:45:00,BOYACA_GYE_A1,29,8,1,1,50.71,87,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 06:00:00,BOYACA_GYE_A1,48,12,2,2,46.82,103,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 06:15:00,BOYACA_GYE_A1,43,11,2,1,46.55,104,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 06:30:00,BOYACA_GYE_A1,51,15,3,2,44.89,114,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 06:45:00,BOYACA_GYE_A1,55,14,3,2,44.16,120,2,0,0,arterial,3,comercial,0,0,1
2026-04-15 07:00:00,BOYACA_GYE_A1,67,17,3,2,40.67,140,4,0,0,arterial,3,comercial,1,0,1
2026-04-15 07:15:00,BOYACA_GYE_A1,77,19,5,3,37.06,160,6,0,0,arterial,3,comercial,1,0,2
2026-04-15 07:30:00,BOYACA_GYE_A1,78,23,4,3,36.65,165,7,0,0,arterial,3,comercial,1,0,2
2026-04-15 07:45:00,BOYACA_GYE_A1,83,23,4,3,34.90,175,8,0,0,arterial,3,comercial,1,0,2
2026-04-15 08:00:00,BOYACA_GYE_A1,90,23,5,3,35.28,176,9,0,0,arterial,3,comercial,1,0,2
2026-04-15 08:15:00,BOYACA_GYE_A1,81,20,5,3,36.45,165,7,0,0,arterial,3,comercial,1,0,2
2026-04-15 08:30:00,BOYACA_GYE_A1,80,23,4,3,36.42,165,7,0,0,arterial,3,comercial,1,0,2
2026-04-15 08:45:00,BOYACA_GYE_A1,77,20,5,3,36.95,161,6,0,0,arterial,3,comercial,1,0,2
2026-04-15 09:00:00,BOYACA_GYE_A1,66,19,3,2,40.95,139,4,0,0,arterial,3,comercial,1,0,1
2026-04-15 09:15:00,BOYACA_GYE_A1,57,16,4,2,44.05,120,2,0,0,arterial,3,comercial,0,0,1
2026-04-15 09:30:00,BOYACA_GYE_A1,56,16,3,2,43.30,123,2,0,0,arterial,3,comercial,0,0,1
2026-04-15 09:45:00,BOYACA_GYE_A1,53,15,3,2,43.79,118,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 10:00:00,BOYACA_GYE_A1,45,12,2,2,47.63,100,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 10:15:00,BOYACA_GYE_A1,50,14,3,2,46.26,106,0,0,0,arterial,3,comercial,0,0,1
2026-04-15 10:30:00,BOYACA_GYE_A1,49,13,3,1,46.61,104,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 10:45:00,BOYACA_GYE_A1,70,21,4,3,39.76,146,5,0,0,arterial,3,comercial,0,0,1
2026-04-15 11:00:00,BOYACA_GYE_A1,97,28,5,4,30.05,214,15,0,0,arterial,3,comercial,1,0,2
2026-04-15 11:15:00,BOYACA_GYE_A1,120,35,7,4,23.74,254,20,0,0,arterial,3,comercial,1,0,3
2026-04-15 11:30:00,BOYACA_GYE_A1,150,43,9,6,12.06,334,28,0,1,arterial,3,comercial,1,0,4
2026-04-15 11:45:00,BOYACA_GYE_A1,118,31,6,4,21.54,276,21,0,1,arterial,3,comercial,1,0,3
2026-04-15 12:00:00,BOYACA_GYE_A1,97,25,5,3,27.32,241,17,0,1,arterial,3,comercial,1,0,3
2026-04-15 12:15:00,BOYACA_GYE_A1,70,20,4,2,36.05,177,7,0,1,arterial,3,comercial,0,0,1
2026-04-15 12:30:00,BOYACA_GYE_A1,49,13,3,2,42.46,137,2,0,1,arterial,3,comercial,0,0,0
2026-04-15 12:45:00,BOYACA_GYE_A1,46,12,3,1,43.41,133,2,0,1,arterial,3,comercial,0,0,0
2026-04-15 13:00:00,BOYACA_GYE_A1,55,15,3,2,41.27,147,4,0,1,arterial,3,comercial,0,0,1
2026-04-15 13:15:00,BOYACA_GYE_A1,51,13,2,2,42.97,137,3,0,1,arterial,3,comercial,0,0,1
2026-04-15 13:30:00,BOYACA_GYE_A1,62,18,3,2,41.29,134,3,0,0,arterial,3,comercial,0,0,1
2026-04-15 13:45:00,BOYACA_GYE_A1,64,18,4,2,42.22,130,3,0,0,arterial,3,comercial,0,0,1
2026-04-15 14:00:00,BOYACA_GYE_A1,65,19,3,2,40.23,141,4,0,0,arterial,3,comercial,0,0,1
2026-04-15 14:15:00,BOYACA_GYE_A1,72,18,4,2,38.85,150,5,0,0,arterial,3,comercial,0,0,1
2026-04-15 14:30:00,BOYACA_GYE_A1,68,20,4,2,41.75,135,4,0,0,arterial,3,comercial,0,0,1
2026-04-15 14:45:00,BOYACA_GYE_A1,62,15,3,2,41.73,133,3,0,0,arterial,3,comercial,0,0,1
2026-04-15 15:00:00,BOYACA_GYE_A1,62,16,4,2,42.89,128,3,0,0,arterial,3,comercial,0,0,1
2026-04-15 15:15:00,BOYACA_GYE_A1,57,16,3,2,43.49,122,2,0,0,arterial,3,comercial,0,0,1
2026-04-15 15:30:00,BOYACA_GYE_A1,51,13,3,2,45.43,112,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 15:45:00,BOYACA_GYE_A1,47,13,3,1,45.89,107,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 16:00:00,BOYACA_GYE_A1,46,13,2,2,46.90,103,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 16:15:00,BOYACA_GYE_A1,47,12,2,1,46.34,105,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 16:30:00,BOYACA_GYE_A1,68,20,4,3,40.49,140,4,0,0,arterial,3,comercial,0,0,1
2026-04-15 16:45:00,BOYACA_GYE_A1,81,24,5,3,37.32,162,7,0,0,arterial,3,comercial,0,0,2
2026-04-15 17:00:00,BOYACA_GYE_A1,107,29,6,4,26.93,232,17,0,0,arterial,3,comercial,1,0,3
2026-04-15 17:15:00,BOYACA_GYE_A1,121,34,7,4,14.88,337,28,1,0,arterial,3,comercial,1,0,3
2026-04-15 17:30:00,BOYACA_GYE_A1,136,36,8,4,19.41,280,23,0,0,arterial,3,comercial,1,0,3
2026-04-15 17:45:00,BOYACA_GYE_A1,161,42,10,5,12.07,327,29,0,0,arterial,3,comercial,1,0,4
2026-04-15 18:00:00,BOYACA_GYE_A1,146,39,8,6,15.59,301,25,0,0,arterial,3,comercial,1,0,4
2026-04-15 18:15:00,BOYACA_GYE_A1,124,34,7,5,22.13,263,21,0,0,arterial,3,comercial,1,0,3
2026-04-15 18:30:00,BOYACA_GYE_A1,101,27,5,4,28.83,222,16,0,0,arterial,3,comercial,1,0,2
2026-04-15 18:45:00,BOYACA_GYE_A1,89,23,5,3,33.94,181,9,0,0,arterial,3,comercial,0,0,2
2026-04-15 19:00:00,BOYACA_GYE_A1,65,19,4,3,41.18,138,4,0,0,arterial,3,comercial,0,0,1
2026-04-15 19:15:00,BOYACA_GYE_A1,51,14,3,2,46.12,109,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 19:30:00,BOYACA_GYE_A1,53,14,3,2,44.75,115,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 19:45:00,BOYACA_GYE_A1,50,14,3,2,45.15,110,0,0,0,arterial,3,comercial,0,0,1
2026-04-15 20:00:00,BOYACA_GYE_A1,45,13,3,2,47.91,99,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 20:15:00,BOYACA_GYE_A1,51,13,2,2,46.43,108,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 20:30:00,BOYACA_GYE_A1,48,12,3,2,45.99,107,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 20:45:00,BOYACA_GYE_A1,52,14,3,2,44.10,117,1,0,0,arterial,3,comercial,0,0,1
2026-04-15 21:00:00,BOYACA_GYE_A1,47,12,3,1,46.98,103,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 21:15:00,BOYACA_GYE_A1,47,12,3,2,42.71,136,2,0,1,arterial,3,comercial,0,0,0
2026-04-15 21:30:00,BOYACA_GYE_A1,51,13,3,2,41.44,144,3,0,1,arterial,3,comercial,0,0,1
2026-04-15 21:45:00,BOYACA_GYE_A1,52,13,3,2,42.61,139,3,0,1,arterial,3,comercial,0,0,1
2026-04-15 22:00:00,BOYACA_GYE_A1,33,9,2,1,44.92,127,2,0,1,arterial,3,comercial,0,0,0
2026-04-15 22:15:00,BOYACA_GYE_A1,25,7,1,1,50.38,89,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 22:30:00,BOYACA_GYE_A1,31,9,1,1,49.11,94,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 22:45:00,BOYACA_GYE_A1,26,8,2,1,49.70,91,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 23:00:00,BOYACA_GYE_A1,27,7,1,1,49.61,92,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 23:15:00,BOYACA_GYE_A1,27,8,2,1,50.41,89,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 23:30:00,BOYACA_GYE_A1,29,8,2,1,50.16,90,0,0,0,arterial,3,comercial,0,0,0
2026-04-15 23:45:00,BOYACA_GYE_A1,31,8,2,1,49.07,94,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 00:00:00,BOYACA_GYE_A1,32,8,2,1,49.93,90,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 00:15:00,BOYACA_GYE_A1,29,7,2,1,51.25,85,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 00:30:00,BOYACA_GYE_A1,35,10,2,1,48.54,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 00:45:00,BOYACA_GYE_A1,31,8,1,1,50.94,86,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 01:00:00,BOYACA_GYE_A1,35,10,2,1,50.07,90,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 01:15:00,BOYACA_GYE_A1,37,10,2,1,49.72,91,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 01:30:00,BOYACA_GYE_A1,34,9,2,1,49.95,90,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 01:45:00,BOYACA_GYE_A1,36,10,2,1,49.33,93,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 02:00:00,BOYACA_GYE_A1,37,10,2,2,49.03,94,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 02:15:00,BOYACA_GYE_A1,35,10,2,1,48.49,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 02:30:00,BOYACA_GYE_A1,32,8,2,1,48.70,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 02:45:00,BOYACA_GYE_A1,28,8,2,1,50.53,88,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 03:00:00,BOYACA_GYE_A1,33,10,2,1,48.90,95,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 03:15:00,BOYACA_GYE_A1,37,10,2,1,48.07,98,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 03:30:00,BOYACA_GYE_A1,31,9,2,1,50.25,89,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 03:45:00,BOYACA_GYE_A1,28,8,2,1,47.39,117,2,0,1,arterial,3,comercial,0,0,0
2026-04-16 04:00:00,BOYACA_GYE_A1,33,9,2,1,47.23,117,2,0,1,arterial,3,comercial,0,0,0
2026-04-16 04:15:00,BOYACA_GYE_A1,34,8,2,1,45.72,123,2,0,1,arterial,3,comercial,0,0,0
2026-04-16 04:30:00,BOYACA_GYE_A1,37,10,2,1,46.05,122,2,0,1,arterial,3,comercial,0,0,0
2026-04-16 04:45:00,BOYACA_GYE_A1,28,8,2,1,46.81,119,2,0,1,arterial,3,comercial,0,0,0
2026-04-16 05:00:00,BOYACA_GYE_A1,32,8,2,1,46.60,120,2,0,1,arterial,3,comercial,0,0,0
2026-04-16 05:15:00,BOYACA_GYE_A1,35,9,2,1,48.70,96,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 05:30:00,BOYACA_GYE_A1,32,9,2,1,50.74,87,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 05:45:00,BOYACA_GYE_A1,35,9,2,1,48.79,95,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 06:00:00,BOYACA_GYE_A1,48,13,3,1,46.68,104,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 06:15:00,BOYACA_GYE_A1,46,11,3,1,47.70,100,0,0,0,arterial,3,comercial,0,0,0
2026-04-16 06:30:00,BOYACA_GYE_A1,59,15,3,2,42.92,125,2,0,0,arterial,3,comercial,0,0,1
2026-04-16 06:45:00,BOYACA_GYE_A1,67,19,3,3,40.26,141,4,0,0,arterial,3,comercial,0,0,1
2026-04-16 07:00:00,BOYACA_GYE_A1,73,19,4,3,38.65,151,5,0,0,arterial,3,comercial,1,0,1
2026-04-16 07:15:00,BOYACA_GYE_A1,70,19,4,2,40.45,143,5,0,0,arterial,3,comercial,1,0,1
2026-04-16 07:30:00,BOYACA_GYE_A1,85,22,5,3,34.64,176,8,0,0,arterial,3,comercial,1,0,2
